sklearn_dt	sklearn_rf	product_dt	product_rf	tangent_dt	tangent_rf	knn	signature	seed
0.20782725863093232	0.20594131413722072	0.1977604	0.2020631	0.20764738082191722	0.2043978351280809	0.196361	HH	20
0.21635363132605295	0.20929262023626777	0.21518575	0.20754775	0.21571058411469687	0.21131471640319974	0.20019181	HH	21
0.22262419546797926	0.22495879479136444	0.20242672	0.20241453	0.22144209502365889	0.23103322594239614	0.23078017	HH	22
0.18185919508156223	0.17539764544138306	0.19165054	0.17491543	0.1775763264705707	0.17464571482981683	0.17753601	HH	23
0.22617754940406892	0.21531443902887462	0.22031102	0.21448794	0.21937313404001352	0.21554976193029549	0.21167377	HH	24
0.19139828321122332	0.18260185359757067	0.18570328	0.18007109	0.18298743028826225	0.17832863032082813	0.18217397	HH	25
0.15776649242614002	0.14729254233133426	0.15083753	0.14989404	0.15204506163723894	0.14735075563780203	0.1539392	HH	26
0.1677856452956319	0.1708386389429248	0.17057316	0.16383965	0.1694364668529951	0.1688609055105869	0.17259158	HH	27
0.14973995609449225	0.14310603322458343	0.1342697	0.14065862	0.15564147312517337	0.14288498980413536	0.14162673	HH	28
0.2052136406376608	0.20158303592014926	0.20686173	0.20517857	0.2097819372981218	0.20529856641855848	0.21288206	HH	29
0.2146055577011099	0.20179641111570915	0.21670566	0.20605917	0.21390700455475498	0.20251450811095428	0.20294902	HH	30
0.17422765442063773	0.16183459554847787	0.18117845	0.167406	0.1818197531721604	0.16989874861257132	0.17113195	HH	31
0.21244486389676925	0.206111118644793	0.20373303	0.20083371	0.2210877205920042	0.20881250147503094	0.21249203	HH	32
0.19573293158895566	0.19688960785986034	0.19612901	0.19210097	0.20219478735126492	0.19595737052573506	0.20567472	HH	33
0.19165021688572811	0.18587376275605555	0.19592747	0.18922953	0.19329468252165535	0.1858664778114069	0.19906992	HH	34
0.18749738000833643	0.18464404340537854	0.17695045	0.17255975	0.18741894045959	0.18388004672882777	0.16510323	HH	35
0.17618832026204692	0.17233183431234478	0.17747135	0.17593554	0.17904595150765645	0.17231128586197864	0.17727259	HH	36
0.16498384058003557	0.16205996401613623	0.16300464	0.16699111	0.16717989959088495	0.16426684040820894	0.17234965	HH	37
0.22383650570744998	0.22253150750935555	0.23342735	0.22041358	0.2225425208811022	0.21762868576523753	0.21878093	HH	38
0.16535459817840809	0.15755077143754023	0.15750816	0.15133649	0.16365218955588484	0.1567570799928244	0.13901372	HH	39
0.16069118478127967	0.1625414839615342	0.16557685	0.16527307	0.16770097409513296	0.16262703211765653	0.16445786	HH	40
0.23384284540506423	0.2244189153464501	0.22537985	0.22411075	0.22710071978186488	0.22343455804114526	0.21779403	HH	41
0.20539232012879569	0.20429678121048772	0.20230655	0.20040992	0.20686629551307556	0.20289839215993338	0.20045413	HH	42
0.2002245080863376	0.19685596700321698	0.19490638	0.19701087	0.20411022754359695	0.19932528835672944	0.19897652	HH	43
0.1709056650584177	0.16667036048779857	0.16377044	0.1625857	0.17699551155650878	0.1664180949832981	0.17344075	HH	44
0.21854793952307647	0.2119451485736342	0.22088055	0.21301997	0.21404442955864833	0.21329807401876985	0.21039009	HH	45
0.19918320507049514	0.19211411839248388	0.19804727	0.18999338	0.193157710295639	0.19038507890943618	0.1803917	HH	46
0.22090460618080046	0.2200470898527717	0.21443968	0.2182696	0.21831548845116414	0.21521446712432737	0.22321546	HH	47
0.1718844293893775	0.17035823683700652	0.18008743	0.1681155	0.16689889396903285	0.16805429652758044	0.1679445	HH	48
0.23505211999106734	0.22707073371851208	0.23074657	0.22224334	0.22981552743863037	0.22613422499510297	0.22089763	HH	49
0.14943641573259486	0.14862550978197486	0.147571	0.14677224	0.15021330923057244	0.14671775699419323	0.15328757	HH	50
0.20853206208793051	0.19450220507401766	0.19416094	0.19144939	0.20168061111391003	0.19230728595287971	0.19228558	HH	51
0.19737072883792253	0.1960165660673836	0.19302605	0.19234118	0.19993849192480548	0.1952018540352969	0.19654943	HH	52
0.1901227485141283	0.18921357401105152	0.19500849	0.1905439	0.18761461963028814	0.1884006009538883	0.19830173	HH	53
0.23878267263461284	0.2281064477597837	0.23219763	0.22491355	0.24026697691324891	0.22710672022098338	0.22617093	HH	54
0.17719601385823228	0.17678459128124144	0.17530786	0.17682871	0.17517448905675528	0.1760419592599841	0.18626748	HH	55
0.21983806015797647	0.21260729999534644	0.2185948	0.21342734	0.21966758506673456	0.21717600686070052	0.2110345	HH	56
0.166428740440556	0.1556522278111772	0.1678838	0.1538231	0.16035445610672477	0.15461256042089616	0.15227674	HH	57
0.2328275567260752	0.22928140350611126	0.24354725	0.23340985	0.23745273669398081	0.23465477724047104	0.2362172	HH	58
0.19781033997220607	0.18639941901502516	0.20428318	0.18623948	0.203507751610144	0.1865070215269249	0.17882167	HH	59
0.18512128338345651	0.18271828007027163	0.19060752	0.17690916	0.18582333893238523	0.17645471899621804	0.17063692	HH	60
0.19450506029826004	0.1963232605416463	0.19791307	0.20264412	0.20224394700754722	0.19536290785020316	0.20925917	HH	61
0.17868518698512786	0.17868666486109627	0.18461362	0.17534745	0.18766104456599703	0.17756496654222095	0.16886395	HH	62
0.21235634447817642	0.2047418614752548	0.21253324	0.20341589	0.20751315997310432	0.20454230261397008	0.20339482	HH	63
0.20627232580450897	0.2027096824856408	0.19729857	0.19683878	0.2001266034085246	0.1979692332555334	0.19425997	HH	64
0.1840049842975531	0.17818500223904835	0.18560827	0.17830986	0.18908901799221722	0.17933118591309927	0.17699091	HH	65
0.16784127392704867	0.1593514422360149	0.15172029	0.15669852	0.15194519613569704	0.15523423108682374	0.15317722	HH	66
0.18598636561505308	0.1799833838874582	0.18506026	0.17851976	0.18133862460336486	0.17433930852664645	0.17635779	HH	67
0.17711886838577165	0.17317086023516462	0.17813048	0.17380679	0.1807122541003012	0.17176362965458136	0.17984	HH	68
0.184499014707614	0.1779938224944517	0.18548866	0.18210664	0.1743666623887873	0.17678208640432408	0.17873262	HH	69
0.22234856658360275	0.21738410949787973	0.21700588	0.21114956	0.22848947264033642	0.2159318174071029	0.21172233	HH	70
0.239122376715667	0.22188787731834808	0.21817979	0.21238635	0.2294487312585581	0.21601402229953784	0.21401612	HH	71
0.2508214949159237	0.24847580997537538	0.24760745	0.23902039	0.25896459785782155	0.24320125239429471	0.23950553	HH	72
0.20790715641798735	0.2070271287490089	0.20734939	0.20517756	0.21032295056199501	0.20535441165606824	0.21699533	HH	73
0.2425523981444073	0.22697228105935147	0.23505718	0.22796796	0.2387944250282273	0.2267525435653632	0.23045744	HH	74
0.19268518205648663	0.19237889444948286	0.19442935	0.1906513	0.19663601046623516	0.19294789373130894	0.21781856	HH	75
0.1639530981101506	0.15237024657357282	0.15876698	0.15972194	0.15404019320173815	0.1511110775515913	0.16731854	HH	76
0.21899422378566274	0.2235804375924229	0.22309846	0.22909792	0.2238534912818138	0.2231329478868924	0.23776269	HH	77
0.22108963328122183	0.21019675176790698	0.21946219	0.21584082	0.21645170463772853	0.21464610444689003	0.20501122	HH	78
0.20230941856776308	0.19157716279125564	0.19707106	0.19008522	0.20681949362639007	0.19394559567017322	0.20691319	HH	79
0.16610044070373964	0.16097509097330567	0.16267323	0.1624316	0.15963514594197922	0.16049660330822282	0.15902467	HH	80
0.20794080887485855	0.21093337257818348	0.21082905	0.20945202	0.2117513974886843	0.21180689609678763	0.22129431	HH	81
0.2182390132622629	0.21564103350701685	0.22268634	0.21402009	0.22582587102270893	0.21327114893185345	0.22223091	HH	82
0.16998467858724553	0.16343163584435053	0.17415284	0.16490841	0.1654152157402814	0.16482401787027479	0.1651479	HH	83
0.1734505904489726	0.1727286916855557	0.16716947	0.1670375	0.16907426256661032	0.16928209648445808	0.16746889	HH	84
0.22655232396628458	0.21033526804008137	0.21063824	0.20607866	0.2205517558327871	0.21253667161261316	0.20457743	HH	85
0.1676550955303069	0.15959287953939882	0.16010736	0.15476535	0.17158583584736767	0.15957242777645905	0.1618894	HH	86
0.1859067138007407	0.18469652849725202	0.18270572	0.18152976	0.18732427685080763	0.18528315627538008	0.17512657	HH	87
0.19853817648564093	0.1938722669454435	0.19356105	0.19289362	0.20825553907933833	0.19214452943304236	0.1993412	HH	88
0.18882011886006517	0.18544148110788417	0.18658382	0.1781328	0.18011427641459996	0.17462217104129252	0.15427345	HH	89
0.2260246611978269	0.21310486556627053	0.20741557	0.20022586	0.21339440170536086	0.2131585366967977	0.2134133	HH	90
0.1946145448906098	0.18581134789652964	0.19136283	0.1785927	0.1952924933960158	0.187138017543587	0.18410373	HH	91
0.25275953298882514	0.23573745364891827	0.2364434	0.23349032	0.2374149320100464	0.23128561003654768	0.24225773	HH	92
0.21524298206822554	0.2099312798957528	0.20378254	0.1986752	0.20791186827386102	0.20604786357282764	0.1960399	HH	93
0.1868307049049508	0.18509697090707014	0.18285353	0.1799427	0.18987249550207735	0.18297041189807814	0.18550807	HH	94
0.21882401665119264	0.21761608744163777	0.20836139	0.21744424	0.21220088119570962	0.21396214830621307	0.2000082	HH	95
0.21018357068794377	0.19917643498090443	0.20518099	0.19670305	0.19906670669967588	0.2022230936237184	0.20195644	HH	96
0.21298077971216162	0.19479517741644495	0.20454001	0.19777004	0.19653662522480544	0.1963430925241942	0.19327544	HH	97
0.21064816735107872	0.20337289303865166	0.20542133	0.2024521	0.2121799641605264	0.20544185620336253	0.20247377	HH	98
0.17627848915828073	0.17597736740561418	0.17458057	0.17503881	0.1770852355705107	0.17406686530225554	0.17162363	HH	99
0.1852931942592551	0.17697373479939194	0.17860948	0.17532681	0.1852569198266742	0.17863600788470635	0.17486732	HE	100
0.1986761421609087	0.19073252410405123	0.19750644	0.19389309	0.1980568271714477	0.18705092206247598	0.18729757	HE	101
0.2035153448061233	0.20069707732753023	0.21123758	0.20253538	0.20840388244012512	0.2024164643169115	0.20496249	HE	102
0.15384607470910575	0.14864223208834806	0.15103577	0.1451623	0.15212338139179626	0.14868262870728544	0.15953198	HE	103
0.22665549763413312	0.21893715123754828	0.22494921	0.21500728	0.22665753413109982	0.21817274067630313	0.20752275	HE	104
0.19155435389315217	0.18484986764302608	0.18197592	0.1828066	0.18576672445403294	0.18565662509389663	0.19217505	HE	105
0.23435889899502807	0.22004618080328245	0.22078928	0.2209755	0.23177619569071262	0.2217977948195435	0.21300568	HE	106
0.24561275854625084	0.23949499759017542	0.23504701	0.23903567	0.24724357855317475	0.2414340097876072	0.25007153	HE	107
0.22008849855240933	0.21262612493732883	0.22857042	0.21460673	0.21580206160662116	0.21136399212035176	0.23853564	HE	108
0.21373071647245728	0.21019090883842279	0.2094393	0.20902836	0.20698156349490462	0.20999174159266074	0.22203405	HE	109
0.19971210445109197	0.18890830648092952	0.19330496	0.1878048	0.20896478799683604	0.1879647961159421	0.18398038	HE	110
0.23039407799969563	0.21740438536349227	0.21119958	0.21346764	0.2182250560053453	0.21403807307645167	0.21738823	HE	111
0.20112160692286923	0.19291110910889858	0.20704868	0.19604473	0.19788510262357306	0.19247554413993637	0.19437836	HE	112
0.22343291758203648	0.21897823156604249	0.22194706	0.21577054	0.2251853891996922	0.220635969703575	0.22842315	HE	113
0.2481642029818603	0.2292295416157511	0.24075131	0.23414896	0.23992035439748263	0.22746783541897142	0.23276487	HE	114
0.15930056327133638	0.15813983271728135	0.14929591	0.15030056	0.15070965740556386	0.15504059138964352	0.14341265	HE	115
0.15444666650186156	0.15027831950216528	0.15586606	0.14940766	0.15533399377172644	0.15207446817308723	0.15118538	HE	116
0.20385548933166966	0.2009271946988307	0.20458667	0.20476264	0.20377015736804036	0.20162344521103792	0.21407592	HE	117
0.19260565045379002	0.19231710865420434	0.19199765	0.18542244	0.19939124631610028	0.19253602265064776	0.19983444	HE	118
0.17110538297672953	0.16715720643759815	0.17184141	0.162667	0.16848547682171106	0.16628883206214803	0.16630897	HE	119
0.20831096064152912	0.2008072783036781	0.20443384	0.1931365	0.20563822347705898	0.19919217057254965	0.19128297	HE	120
0.21377852264505795	0.21092230544958657	0.21441635	0.20779598	0.21614612986451381	0.20960671409052045	0.21825722	HE	121
0.1683379757321275	0.16664292473287595	0.16680557	0.16678007	0.1697172908254032	0.16636926441781466	0.16544038	HE	122
0.2102047963981098	0.20334710964264288	0.20639735	0.20532611	0.20434895192420777	0.20494670921146269	0.19585034	HE	123
0.21647834776543626	0.20790173573513143	0.20411035	0.20627694	0.21278337076095794	0.20752188224190152	0.20112276	HE	124
0.22789001054173894	0.2251566739386242	0.23382881	0.22055104	0.22362668289189414	0.22109422056488426	0.24315232	HE	125
0.17023338200106206	0.16132946728150638	0.16672522	0.16578084	0.16526635115706934	0.158374347839342	0.16078521	HE	126
0.19229430196078512	0.19109181045713303	0.20658366	0.18467371	0.19066621909821202	0.18826356060034388	0.17516212	HE	127
0.16779060104513746	0.16705412210188292	0.17084989	0.16498767	0.16999677330748494	0.16686952934241872	0.17071508	HE	128
0.1672440919210648	0.16247325160554338	0.17160581	0.16681392	0.16899943279607377	0.16329266599719305	0.17381251	HE	129
0.18665625650850243	0.17879080117762167	0.17678407	0.17083222	0.1811082647887608	0.17331321944664	0.15538697	HE	130
0.18423618608030015	0.1791514170918957	0.187028	0.1783276	0.1892361018476942	0.17837357820487376	0.18961096	HE	131
0.1793457753900723	0.17546396654080132	0.17996675	0.17800719	0.1777858478972213	0.17625171144058588	0.16618279	HE	132
0.18957402119432776	0.18168715168386115	0.18686889	0.18209743	0.18925311721234378	0.18105040320493507	0.19004074	HE	133
0.18044378945443243	0.17679719506761885	0.18060692	0.17467044	0.18372130678964094	0.17571131174767618	0.172646	HE	134
0.1937286026988201	0.1914948704322102	0.1953357	0.19126707	0.1978139543579861	0.18834942369193292	0.19979301	HE	135
0.23382598924782988	0.22964170693391628	0.23683023	0.22833514	0.2325838719732686	0.22671142750603127	0.2199811	HE	136
0.1872853580171506	0.18149170751641816	0.18597661	0.17842041	0.18878678365238133	0.17917361230617443	0.17657562	HE	137
0.1469959652391275	0.14091648986406996	0.14294432	0.14338264	0.14379146932381612	0.13841205968649942	0.13370043	HE	138
0.21135770990128003	0.2133186143857521	0.20910108	0.2069737	0.21015693637737884	0.20902310432796314	0.20609544	HE	139
0.2123791068663289	0.2072016065595203	0.20912734	0.20563279	0.21278496144984013	0.2078909361940109	0.22245295	HE	140
0.22078461911293512	0.21659816521017436	0.23152931	0.21894296	0.21930911367577383	0.21732001695126904	0.21609843	HE	141
0.20492089563310054	0.20350241993151283	0.20833267	0.20330885	0.20316766944639772	0.19796111842106084	0.21794799	HE	142
0.2035907111654447	0.19879395998251861	0.20456429	0.20066217	0.20421373801221848	0.19986465780458051	0.20275943	HE	143
0.18707392998020808	0.1726965304217083	0.18917117	0.16940804	0.18691659826802245	0.1731673357248472	0.18603677	HE	144
0.21404702054408278	0.2046120606755322	0.21117035	0.20897573	0.21785956475527932	0.2036511069246929	0.20285286	HE	145
0.2134401351997911	0.21131907561836827	0.21636716	0.2097028	0.21329141283919265	0.21055060258959518	0.22230707	HE	146
0.1916743059356734	0.1825640063412807	0.18925801	0.18194024	0.19011498123525494	0.18278832640464865	0.18461758	HE	147
0.19269626807022316	0.18241265085611957	0.1899098	0.1863304	0.18961329184617928	0.17894368826871943	0.18537162	HE	148
0.14381869535830438	0.14124728388141386	0.14521621	0.13924193	0.14159981703876398	0.1418824487589158	0.14094016	HE	149
0.2171883947446476	0.21117806439259687	0.20901579	0.2082054	0.21453287236296437	0.21271719349641147	0.20980434	HE	150
0.18483200711963896	0.1863017015551759	0.17858861	0.17566724	0.1846024937579902	0.18058916906214897	0.19244729	HE	151
0.21454263903684145	0.21471277081931817	0.22240323	0.22366716	0.21482785089064013	0.2073271334102872	0.19918595	HE	152
0.1574823647391674	0.15129024246928993	0.15291055	0.15241776	0.1569756149504185	0.15061335110308988	0.15526672	HE	153
0.14735666810033343	0.13989928104314278	0.14647517	0.1351863	0.14735666810033343	0.1382222046508669	0.15079118	HE	154
0.1887356232812009	0.18427736193562638	0.1819753	0.17894778	0.18477142889765108	0.18422469163337155	0.19055237	HE	155
0.1950199521704584	0.1942229974445803	0.19548747	0.19442733	0.1958432166324485	0.19309746833275723	0.18788104	HE	156
0.2088597075598843	0.20541079353146935	0.20405662	0.20462996	0.20676906980313783	0.20185319535413915	0.21190928	HE	157
0.1953446114006964	0.1934371440739928	0.18810678	0.1904646	0.1950982598013411	0.1921543966171802	0.19749285	HE	158
0.2463459283396065	0.24708710404599254	0.24420846	0.2495711	0.24694922578740294	0.24915298086926754	0.26328555	HE	159
0.1932005457789797	0.18277255772386022	0.19359158	0.18563598	0.19605762814571234	0.18427147269246713	0.1890203	HE	160
0.17773340180620345	0.168215959465765	0.1763473	0.17553191	0.1767932908701585	0.1675037725956796	0.16487549	HE	161
0.1916723307516211	0.18730549623887013	0.1965083	0.18724905	0.19203789994141796	0.1872666527119367	0.18790072	HE	162
0.23009650371147564	0.22801096655122835	0.23284072	0.22754838	0.22705404397970336	0.22428427858237596	0.23427626	HE	163
0.2126093076063821	0.20270701792305715	0.22648436	0.20151497	0.20955437671286997	0.2019152995002585	0.20398322	HE	164
0.21250665530798415	0.2057102640000455	0.21307966	0.20978327	0.21916629434218066	0.2088288989254837	0.19361672	HE	165
0.2096597326817801	0.20033499775362887	0.20399399	0.19568126	0.21114445973771423	0.2005965729183276	0.195655	HE	166
0.1835430224149541	0.17788920933794689	0.17534477	0.17637207	0.17971035759870382	0.17468011754807855	0.16775396	HE	167
0.16248207820766372	0.15883859762790836	0.16493066	0.15765946	0.1625329833735264	0.15905919156326057	0.1512763	HE	168
0.18583116862061327	0.18775034842311736	0.18684848	0.18078302	0.18689504668537563	0.1871892883975617	0.19778205	HE	169
0.21551305303715182	0.2065842884453566	0.2132139	0.20458208	0.21144666622936756	0.20477364808772172	0.21293317	HE	170
0.17594300176581082	0.1773039167502251	0.18310237	0.17674299	0.17605723817445323	0.17568843064696804	0.19363889	HE	171
0.20483185923509206	0.20596825335753896	0.2117507	0.2037198	0.2086312369156729	0.205213357891306	0.21742743	HE	172
0.19741263634813802	0.19395691184744654	0.19531135	0.19418243	0.1980881807243333	0.19238726965852876	0.1935543	HE	173
0.20631164324561066	0.18574339733778594	0.20126937	0.18750603	0.20068524937722718	0.1851982811023923	0.17481296	HE	174
0.20546076620810622	0.20002570713401327	0.21262646	0.20564002	0.20302884972774993	0.20109493323420727	0.19679067	HE	175
0.212232852747959	0.20811318721943473	0.20429733	0.2094477	0.2083535300642941	0.20981546576326968	0.21893986	HE	176
0.16468723880990518	0.15907836172997172	0.15900074	0.15247431	0.16460373462584532	0.1553991463281083	0.14850086	HE	177
0.22141215489091015	0.2199049517954302	0.21958746	0.21560174	0.22100655834142796	0.22013927707511274	0.2183306	HE	178
0.21077794398763627	0.2030271433943224	0.2060487	0.19767474	0.21079236848414823	0.20422730118642798	0.19915125	HE	179
0.21134830612006256	0.21249146560692767	0.20434077	0.21311992	0.2121410563992953	0.2124126357996993	0.20093915	HE	180
0.18062120740721613	0.18173890853215405	0.18648706	0.18437132	0.18612591841320095	0.18265782321600063	0.19716461	HE	181
0.22749672203485885	0.21857569260169643	0.22564124	0.22138739	0.22208219436328142	0.21546355136765302	0.21473366	HE	182
0.1842104329103585	0.1819168555340941	0.1790505	0.18000765	0.1884310742367003	0.18323219632331963	0.17921638	HE	183
0.17005899580378295	0.16641550299924782	0.17206648	0.16781944	0.1773916642158925	0.1649942949323392	0.17183109	HE	184
0.21879922215855765	0.21625559284438417	0.21786287	0.21724297	0.21705266881972535	0.2202124861125016	0.2161372	HE	185
0.17763183019807335	0.17318789799096088	0.1780513	0.16938624	0.17632385205824147	0.17323960349262843	0.16583245	HE	186
0.16320027270517853	0.16610751043279012	0.17145626	0.16347001	0.16364707324176506	0.16178872459472513	0.17055605	HE	187
0.19503933591861058	0.19347550092683588	0.19635887	0.19436418	0.20003586296900128	0.19403872256764182	0.19108847	HE	188
0.24222470328749013	0.24003177929762123	0.24803694	0.23862731	0.24501791916363408	0.23934069235510294	0.22598633	HE	189
0.20694530315357632	0.19909180862852427	0.20952839	0.19742249	0.20118933228614536	0.1988433719906617	0.20645119	HE	190
0.24268974292016138	0.24153218648749553	0.23864332	0.2355837	0.2519075567545497	0.23917625077529162	0.24932875	HE	191
0.17946260910836911	0.1807644629421546	0.18556908	0.18308474	0.1825917869690549	0.18031437609093884	0.1944754	HE	192
0.19637443089710582	0.18594928005737482	0.18755595	0.18253636	0.19905941735077268	0.1864153724014216	0.19323912	HE	193
0.23918567694599252	0.22723730784080357	0.2378181	0.2299055	0.24106175695416412	0.22765059912999727	0.22465964	HE	194
0.24005684443645406	0.2311883702658743	0.24056098	0.23394462	0.2309501420213008	0.2301095516673163	0.23911507	HE	195
0.18560874521577153	0.18490381821676993	0.18982227	0.18143792	0.19549992954728923	0.18377438486159467	0.20211428	HE	196
0.21814569562266162	0.2162504868953853	0.21711978	0.21301349	0.21567757586262906	0.2141904992134231	0.20922251	HE	197
0.17391893933980052	0.17113462570564125	0.1747726	0.16961093	0.16819293768624646	0.1712756599727552	0.18318042	HE	198
0.2391848905063997	0.23208423278533416	0.23843357	0.23171291	0.23827082399142743	0.23206847812802053	0.22771361	HE	199
0.24053759408073117	0.23250384748081196	0.2442661	0.23373285	0.2325580076305364	0.23574029456712028	0.23029917	HS	200
0.24092126057218993	0.227027738736087	0.23491697	0.22833322	0.2470091623895541	0.22854921178929138	0.23006968	HS	201
0.19839462072279165	0.19449621888270488	0.19753996	0.19421671	0.20039947406645722	0.19583994134526472	0.20223582	HS	202
0.22827052805380044	0.22240530976109277	0.22161107	0.21735682	0.22589162985798866	0.21938325803745048	0.2280431	HS	203
0.18752797720353	0.1832405529866834	0.19542925	0.18684606	0.19338846544896998	0.1849599904747605	0.19062437	HS	204
0.19326853228827146	0.18932713329547263	0.20568389	0.18647596	0.18922873105172017	0.1887977343939382	0.19263536	HS	205
0.17222473624049187	0.1685307973927135	0.16662772	0.16370982	0.17424602491036387	0.16717387720527704	0.1735328	HS	206
0.17259926913760662	0.1607445382222747	0.16114607	0.15751086	0.16019899046124994	0.16002032916163617	0.16485229	HS	207
0.1924771442045949	0.18713074402389185	0.19722942	0.18779722	0.20058678580996797	0.18741987394016166	0.18988192	HS	208
0.18656119642245764	0.18549565850134794	0.19106007	0.18574318	0.1866195857770395	0.1833525432417556	0.19814952	HS	209
0.24883651177306457	0.24519632663255614	0.24418741	0.24064933	0.25284640578140255	0.2395164325928301	0.24917664	HS	210
0.2471357393849314	0.2311771889411054	0.24030685	0.23140527	0.2310006316664401	0.22778702950003105	0.23472539	HS	211
0.22922996799401277	0.2214704570083651	0.21919678	0.21748196	0.22689123246125018	0.22450856463543337	0.20953228	HS	212
0.20791817737463883	0.20666020723687636	0.20907697	0.20368207	0.2189882902946315	0.20341599131663754	0.21491247	HS	213
0.19396658490171317	0.19301789660637142	0.19882825	0.19504112	0.19985007645860967	0.19677855603705321	0.20210822	HS	214
0.18970749803242054	0.18835863693077035	0.18877445	0.18326747	0.18959037959591524	0.18701897060490297	0.19369723	HS	215
0.20575102791403668	0.19594504697320125	0.20375183	0.19258095	0.1945137548482093	0.19213850762926918	0.20076095	HS	216
0.19262153439495652	0.1840053463779487	0.18725224	0.17931163	0.1952914337624853	0.1800440713571553	0.18866111	HS	217
0.20302100798486222	0.20538975716107713	0.20630617	0.2075137	0.21968739313389787	0.2064484775214417	0.19563258	HS	218
0.13692981307510935	0.12703914688478815	0.14370038	0.12702493	0.13209976324158454	0.12891071721689282	0.13802068	HS	219
0.21167494220062194	0.20101234954903588	0.2125972	0.2031783	0.2086713921733657	0.20268253897297134	0.19652006	HS	220
0.16279211616869757	0.16373361547533516	0.17220841	0.15905187	0.17046513232772792	0.17056802800956736	0.16823941	HS	221
0.1717168548007015	0.16293456891073102	0.16331677	0.15942127	0.17247256543627645	0.16742721257102322	0.17152815	HS	222
0.20993133083709778	0.209298763317651	0.21790174	0.21352513	0.21465944305881748	0.21098123948167533	0.21403171	HS	223
0.1813462066094562	0.1753363342365198	0.18074694	0.17992145	0.1759114689505443	0.17457657231697413	0.18840882	HS	224
0.16207595583275544	0.15842267662686496	0.15386915	0.1509833	0.16441370876708883	0.1598179317540975	0.15052535	HS	225
0.23036582430631508	0.22636591516726695	0.2376992	0.22147955	0.23285978015374237	0.22890920246292257	0.23889735	HS	226
0.2648911277905899	0.25138909841879575	0.25442678	0.25054854	0.25502096335485075	0.25206596432553197	0.26493892	HS	227
0.2186783906400448	0.2108133280056047	0.21266739	0.20931152	0.2140959057454368	0.2148808875180018	0.21172798	HS	228
0.18400157563636785	0.18047249021748477	0.18197218	0.18055668	0.17560532920956362	0.1757383012408436	0.18941423	HS	229
0.23734700830179126	0.2326151090257347	0.23513615	0.23008303	0.2436090811084215	0.2406179630473571	0.24133933	HS	230
0.18174382476493756	0.180730343948377	0.18190369	0.17642465	0.18545268953565133	0.17695734046584183	0.17876433	HS	231
0.21228557018006916	0.20390444963825743	0.20989136	0.20337619	0.21227885483280984	0.20598869599075995	0.20511162	HS	232
0.2364294861351892	0.232692561404635	0.24648687	0.23545662	0.24399523982662774	0.23570700958419175	0.23516208	HS	233
0.18023368319221933	0.17142395994579795	0.17221227	0.16618222	0.1669178844521594	0.1695671495188607	0.17294028	HS	234
0.1888857115566184	0.18696651877846174	0.19882321	0.1868041	0.20411593457308358	0.1896102484077798	0.18954606	HS	235
