sklearn_dt	sklearn_rf	product_dt	product_rf	tangent_dt	tangent_rf	knn	curvature	seed
0.2318278607237725	0.21742180065043146	0.20866404	0.2074946	0.2204266024750381	0.21161101714171504	0.2254381	-2.0	138
0.20829669831878964	0.2062274267878818	0.1953593	0.19412337	0.2003963726117534	0.200568505734777	0.18934578	-2.0	139
0.18313077443360634	0.17796961924515822	0.17900568	0.17734681	0.17767177069167836	0.17916094326893667	0.19528069	-2.0	140
0.18671450756649555	0.18259912442041365	0.18772718	0.18541831	0.187897459583821	0.18371099875819816	0.19254576	-2.0	141
0.22713923345971584	0.2246187588610967	0.23291907	0.22761032	0.22754829579107966	0.2264562305669078	0.23005643	-2.0	142
0.24791746942639606	0.2437773336021163	0.24278088	0.23669149	0.24613382099294345	0.24111093189162142	0.25435424	-2.0	143
0.19525216665072884	0.19370862729511645	0.1960807	0.18532853	0.18905749898525082	0.19000044970543062	0.1960071	-2.0	144
0.19731280140300866	0.1855256152282355	0.17938694	0.18103744	0.18403011200739502	0.18228985221318647	0.18792358	-2.0	145
0.1669596667792404	0.1610918469410022	0.16110998	0.16212459	0.1607339090225221	0.1594834804437616	0.16536783	-2.0	146
0.1776246948887547	0.17257636088057765	0.1696133	0.16875808	0.17701772715321845	0.1705314118459651	0.18320376	-2.0	147
0.1978742355182661	0.1992434013870114	0.18696228	0.19017321	0.19672549612747112	0.19331422385993227	0.19964099	-2.0	148
0.15962528384280736	0.15748611629229753	0.15615389	0.1528946	0.15741452219269966	0.15462602012874174	0.15549755	-2.0	149
0.19877455249130221	0.19079135491782023	0.19583431	0.19098905	0.1927650512355448	0.1903941620169444	0.20206843	-2.0	150
0.20027528749995255	0.20312325644447385	0.2010676	0.18911713	0.20134936070460063	0.19305680775839815	0.21044995	-2.0	151
0.21908874807097772	0.21592191852977421	0.21146715	0.2104684	0.21834600171198132	0.21118645425897034	0.22543901	-2.0	152
0.20903054524533063	0.19901799201630185	0.20123321	0.1932103	0.20535822025535858	0.1949871653625968	0.21085647	-2.0	153
0.2535632105369663	0.24169734360990117	0.24633223	0.23892254	0.23902652216122497	0.23648632032479378	0.25064492	-2.0	154
0.18889261144474445	0.1879652838316752	0.17815505	0.17561796	0.19600645311306586	0.1829007170757366	0.17591818	-2.0	155
0.16659562457902888	0.16626020339354522	0.15940881	0.15769725	0.16126088294035473	0.1603323372612581	0.17458965	-2.0	156
0.22096726762197727	0.21549952721216017	0.2215925	0.21628763	0.21612172454470133	0.2136595012209138	0.221292	-2.0	157
0.21214460300028712	0.21238612879139224	0.21451025	0.21461119	0.21351807825127428	0.21215106115986035	0.2200133	-2.0	158
0.22865132164960122	0.2270969426620253	0.22985697	0.22386914	0.22695512539221405	0.22152718849149172	0.22501938	-2.0	159
0.21400535461485606	0.21138393674185535	0.20954458	0.21370977	0.20771296094561756	0.21032941396042085	0.21710756	-2.0	160
0.1870226831312885	0.19018057259774657	0.17678075	0.16694401	0.18686300837636644	0.18420381633264538	0.17812301	-2.0	161
0.27316422042442684	0.26890779409598004	0.27478918	0.27088925	0.27468050061300525	0.2704833262008694	0.28373793	-2.0	162
0.2103132357450638	0.20456689866043262	0.20450208	0.2006449	0.20505074156355688	0.20421343361445163	0.20867285	-2.0	163
0.17004231789814936	0.16774326132734646	0.16748573	0.15968452	0.168265026851253	0.1638813206067156	0.17101933	-2.0	164
0.2275451159597752	0.22646660120813553	0.22150569	0.21974936	0.23067631936393557	0.2251840436103728	0.23100749	-2.0	165
0.2078390534409005	0.19998325589358476	0.20414576	0.20061846	0.19664054239207795	0.19686547025763906	0.21611716	-2.0	166
0.13663200519910715	0.12022765508169937	0.12127744	0.11756707	0.12033993923710633	0.11984337013546086	0.12282603	-2.0	167
0.18613441932499342	0.18331127857967192	0.18526015	0.18393646	0.18512848609917204	0.17979703418499335	0.20038764	-2.0	168
0.23560611763874234	0.22928878565271327	0.23018393	0.22394052	0.2324268467891818	0.2223276630881297	0.2272711	-2.0	169
0.18498291013204832	0.18574497792274144	0.1921604	0.18850456	0.18966471900288517	0.18396092285562146	0.19473027	-2.0	170
0.19649683577010443	0.19570175489303573	0.18942186	0.1827162	0.19562159571680016	0.18929464771584467	0.19886997	-2.0	171
0.23781829336088925	0.23207220688814592	0.22912781	0.22422145	0.22915091179758745	0.22578660115752663	0.23037635	-2.0	172
0.1877478820586525	0.1816341962242	0.17453325	0.17416938	0.1872901092954482	0.17689011442905775	0.18686263	-2.0	173
0.19136072809774768	0.18929169967550008	0.19111757	0.1865913	0.1915866000168525	0.18426853412939162	0.17756346	-2.0	174
0.18010510633714608	0.16966769300463455	0.17218436	0.17092757	0.17333397409195683	0.17441901128365314	0.17530575	-2.0	175
0.20966239240019702	0.20998883791311124	0.21355939	0.20666215	0.2102145731297925	0.20551026302553807	0.22355394	-2.0	176
0.24398252479844665	0.24404138343986367	0.22423272	0.22236674	0.2428191385569002	0.2395756682583395	0.24228773	-2.0	177
0.1886697552857347	0.1869487436721053	0.17522089	0.1755549	0.18675534111392042	0.18467241041079768	0.18548045	-2.0	178
0.21335847742626568	0.21734270660424704	0.22964852	0.22134846	0.22403493969613375	0.2140594335475783	0.2336976	-2.0	179
0.20519825625983765	0.20144364906728818	0.20936126	0.20176505	0.19902764977897655	0.19536371934243046	0.20367442	-2.0	180
0.1860777156097542	0.18385052728559623	0.18607858	0.18028079	0.17995561579197528	0.1791593099114456	0.19076575	-2.0	181
0.2020984064636124	0.20155676343353252	0.20294696	0.20328173	0.195984663291144	0.19337776139202104	0.21074095	-2.0	182
0.22697494578133925	0.22360088561593008	0.22141075	0.22103688	0.23335596655322882	0.21990726548316697	0.22856149	-2.0	183
0.24069360710214494	0.23288141367219098	0.23517145	0.23163877	0.23218480963502483	0.22832197393554213	0.24218057	-2.0	184
0.19780568478497534	0.19470753588275383	0.19436961	0.18559211	0.1925469417079722	0.192448493902274	0.20228598	-2.0	185
0.21026370041903542	0.20838185654491845	0.20594959	0.2060522	0.20944142986191813	0.2049418366949974	0.22523105	-2.0	186
0.23462036923713406	0.23047544765933786	0.23309082	0.22198552	0.23243896002773962	0.2258991348757746	0.22161166	-2.0	187
0.20044184918569308	0.19772560045308638	0.19577844	0.18736793	0.19400822748100766	0.19296291258400916	0.19879015	-2.0	188
0.24143190708248308	0.2341104702453258	0.22591637	0.22872914	0.2289411785075886	0.22569481427072793	0.2471512	-2.0	189
0.20246384356158942	0.19547220079586755	0.19847263	0.19667141	0.2038381769423033	0.19461311537761825	0.21679987	-2.0	190
0.18502302041514834	0.18535459466893936	0.18724349	0.1847338	0.1829307975648512	0.1808887903278475	0.198127	-2.0	191
0.1914708306147374	0.19050347769897413	0.1832055	0.18161553	0.1879267915196406	0.18756682967215602	0.17123875	-2.0	192
0.16544596761280717	0.16550875841647572	0.16503683	0.16125351	0.1646205095901112	0.16258262864732295	0.17082456	-2.0	193
0.1677379201394493	0.16681285431476042	0.16716433	0.15929477	0.16548374065564156	0.16339573844480595	0.15507565	-2.0	194
0.22213590107370867	0.21692875918245602	0.20787187	0.20808697	0.21389862039515845	0.20951546121800602	0.22921893	-2.0	195
0.21871197766660797	0.22279170029561926	0.23177342	0.21725741	0.22048380645309765	0.20844302080122815	0.23640427	-2.0	196
0.2357447983079451	0.23224549285805304	0.23696582	0.22904621	0.23562497542902297	0.23329657968603448	0.23754863	-2.0	197
0.2526876908777643	0.24357412312608598	0.239111	0.22779676	0.24158303292391237	0.24057095323307273	0.23954448	-2.0	198
0.21637572733948765	0.21637378530957377	0.20735903	0.20877145	0.22403109534740562	0.21538317210342486	0.23019847	-2.0	199
0.2120591251156788	0.2062708425981969	0.20830855	0.20235208	0.2135787594164252	0.20509295204162423	0.21161023	-1.0	200
0.1964390981428501	0.19505260364070118	0.19464187	0.1965184	0.1964285123101047	0.1964488398575965	0.2101034	-1.0	201
0.2707614047325838	0.2609197737700591	0.24939792	0.25421688	0.263273521967679	0.2568612253445096	0.25727668	-1.0	202
0.18484152576264073	0.17305299984905215	0.18057933	0.1686987	0.17248508954384556	0.1693352439637579	0.18977292	-1.0	203
0.19598641694805152	0.18955538281253553	0.18751776	0.18479384	0.1975076286336829	0.1864209765263571	0.1966499	-1.0	204
0.19581253312320226	0.19312708804565976	0.19487597	0.19424345	0.1948268072186936	0.191986230016039	0.20712948	-1.0	205
0.21395124747597977	0.20945271588605005	0.21656819	0.20598479	0.20529312595404695	0.20609696588978565	0.21840762	-1.0	206
0.18409062981472055	0.18283193643017187	0.19677849	0.18772557	0.1872187221745931	0.18654522877176968	0.18913043	-1.0	207
0.22427996931630984	0.22130535267629514	0.21692358	0.21557546	0.22822735207616032	0.22457866575354085	0.22124457	-1.0	208
0.18700025553007746	0.1859546384662523	0.17433318	0.16813649	0.17220241031521577	0.17188958316074493	0.17461616	-1.0	209
0.2516787044673362	0.24226202396011343	0.24944815	0.24359083	0.24800860517610207	0.24286296028647772	0.2482324	-1.0	210
0.24987508696257943	0.24270590899765207	0.25078806	0.24477603	0.24601900855172265	0.24188451700848032	0.27604458	-1.0	211
0.1902552682809636	0.18207829018905342	0.18986672	0.17901772	0.1909382623796953	0.18170515932934964	0.18637797	-1.0	212
0.17726730102526872	0.17941655082566765	0.17031282	0.17133173	0.1740494148787022	0.17226414249424432	0.17690317	-1.0	213
0.20262301574453895	0.19794027134862077	0.19449046	0.19801821	0.1948706128671361	0.19513374597505595	0.20843695	-1.0	214
0.1710148275520074	0.16766834293958838	0.17001887	0.1656779	0.17039900097491642	0.163727283634697	0.1890902	-1.0	215
0.2127476092913982	0.21072406329985646	0.21218234	0.20500098	0.2188751437714965	0.2092521240833542	0.20790188	-1.0	216
0.1821480727021931	0.18168062670116022	0.17981794	0.17853637	0.18495699352937706	0.18143827566187243	0.19044174	-1.0	217
0.19460539544953123	0.18821140268029946	0.19492501	0.18906453	0.19042840921694956	0.18647062277559193	0.20007706	-1.0	218
0.2826973631450349	0.2811441391911422	0.28446022	0.2828336	0.281547248412657	0.2801646501598223	0.3136879	-1.0	219
0.18063538473932048	0.17872034151872673	0.17821865	0.17596985	0.17925321786333714	0.1748243601315375	0.18659332	-1.0	220
0.19983868472363134	0.19047798047029016	0.19054858	0.18932064	0.1938360255386337	0.18879627831318924	0.19234554	-1.0	221
0.24205595403638724	0.23133179714498955	0.24830973	0.23028354	0.23560487071915878	0.23115940629913453	0.24879147	-1.0	222
0.18024092588589613	0.175318997886225	0.18035962	0.1740609	0.17796650185056243	0.17340990228421013	0.1840436	-1.0	223
0.19413455369536056	0.1927287694774968	0.1970743	0.19269389	0.19806269252294514	0.1937519086295737	0.19876602	-1.0	224
0.20007703300262214	0.19721374341412418	0.19391555	0.19370776	0.19390566406725585	0.19162711163856766	0.19603835	-1.0	225
0.22110611753182677	0.2199265704960682	0.2274402	0.22097933	0.22078001665734245	0.21647208677193072	0.2345585	-1.0	226
0.19356251081991752	0.19282789172241324	0.19298343	0.19025081	0.18734037961694044	0.18393151309820005	0.20359087	-1.0	227
